sample,class,cluster_0,cluster_1,cluster_2
VN_MD_BS_2-14__20250414_corr_vnir,MD,81.59814010160815,16.29406842269272,2.107791475699125
VN_MD_BS_2-14__20250415_raw_vnir,MD,37.560044843382265,44.02855424638617,18.411400910231567
VN_MD_BS_2-15_20250416_raw_vnir,MD,34.32270393572568,43.3865139658038,22.290782098470522
VN_MD_BS_2-15_20250417_raw_vnir,MD,36.43049542089826,45.89197709451505,17.677527484586683
VN_MD_BS_2-15_20250418_raw_vnir,MD,38.48366242375737,46.54555554337379,14.970782032868843
VN_MD_BS_2-15__20250414_corr_vnir,MD,79.41238737364857,18.504271817487002,2.083340808864425
VN_MD_BS_2-15__20250415_raw_vnir,MD,38.971025185953295,38.93672602548507,22.092248788561626
VN_MD_BS_2-16_20250416_raw_vnir,MD,30.501075602240352,44.42188802108568,25.077036376673966
VN_MD_BS_2-16_20250417_raw_vnir,MD,35.07030565242527,48.883874456856205,16.045819890718533
VN_MD_BS_2-16_20250418_raw_vnir,MD,42.000261505173164,45.55841899033696,12.441319504489876
VN_MD_BS_2-16__20250414_corr_vnir,MD,81.15173800692975,16.722115216249346,2.1261467768209146
VN_MD_BS_2-16__20250415_raw_vnir,MD,33.502462442577496,41.45470347225096,25.042834085171545
VN_MD_BS_2-17_20250416_raw_vnir,MD,34.19011331339282,44.37052941638845,21.439357270218725
VN_MD_BS_2-17_20250417_raw_vnir,MD,36.3462238549113,44.658045406407204,18.995730738681495
VN_MD_BS_2-17_20250418_raw_vnir,MD,29.65387509405568,49.42479725775436,20.92132764818995
VN_MD_BS_2-17__20250414_corr_vnir,MD,84.55530057525623,13.835610066208737,1.6090893585350345
VN_MD_BS_2-17__20250415_raw_vnir,MD,28.51957291933512,46.41481345429763,25.06561362636725
VN_MD_BS_2-18_20250416_raw_vnir,MD,28.932189082723692,46.01065700619021,25.0571539110861
VN_MD_BS_2-18_20250417_raw_vnir,MD,39.60839695467046,41.46836984260134,18.923233202728195
VN_MD_BS_2-18_20250418_raw_vnir,MD,23.514622365043756,50.90159461589765,25.583783019058593
VN_MD_BS_2-18__20250414_corr_vnir,MD,82.41562725874307,16.1837203699242,1.400652371332728
